Date,England Total,Scotland Total,Wales Total,Northern Ireland Total,UK Total,England Daily,Scotland Total,Wales Daily,Northern Ireland Daily,UK Daily
2021-12-18,17748.646296296298,14437.49090909091,17732.322580645163,17569.75,17460.414860681114,152.64074074074074,107.58181818181818,0.0,103.75,139.96594427244582
2021-12-19,17879.742592592593,14544.90909090909,17843.967741935485,17659.65,17587.286377708977,132.78148148148148,107.7090909090909,111.6774193548387,89.9,128.3065015479876
2021-12-20,18020.603703703702,14667.181818181818,18063.1935483871,17767.05,17729.28947368421,140.86111111111111,122.43636363636364,219.2258064516129,107.4,142.0170278637771
2021-12-21,18167.492592592593,14762.309090909092,18139.774193548386,17871.85,17867.09442724458,149.84444444444443,95.30909090909091,76.61290322580645,104.8,140.29256965944273
2021-12-22,18343.42777777778,14806.527272727273,18290.16129032258,18033.4,18030.1439628483,177.39814814814815,108.49090909090908,150.38709677419354,161.55,169.74458204334366
2021-12-23,18540.09259259259,14983.418181818182,18396.387096774193,18194.75,18219.691950464396,198.25,113.0,106.19354838709677,161.35,185.43188854489165
2021-12-24,18733.166666666668,15111.963636363636,18614.290322580644,18359.05,18407.572755417958,194.57222222222222,128.65454545454546,217.90322580645162,164.3,189.14241486068113
2021-12-25,18943.588888888888,15261.654545454545,18614.290322580644,18359.05,18596.212074303407,210.42222222222222,150.03636363636363,0.0,0.0,188.6687306501548
2021-12-26,19133.57037037037,15462.018181818183,18786.387096774193,18359.05,18780.33746130031,191.77407407407406,200.54545454545453,172.09677419354838,0.0,185.63931888544892
2021-12-27,19313.47037037037,15653.89090909091,18786.387096774193,18359.05,18947.054179566563,182.4351851851852,192.03636363636363,0.0,0.0,168.8498452012384
2021-12-28,19528.859259259258,15823.709090909091,19185.58064516129,18359.05,19160.71517027864,216.8388888888889,170.1818181818182,399.2903225806452,0.0,214.90866873065016
2021-12-29,19783.381481481483,16110.272727272728,19376.83870967742,19507.65,19442.609907120743,256.087037037037,288.1636363636364,191.25806451612902,1148.6,283.3390092879257
2021-12-30,20052.916666666668,16416.163636363635,20055.870967741936,19742.7,19733.823529411766,271.4888888888889,306.4909090909091,679.0645161290323,235.05,292.8993808049536
2021-12-31,20349.724074074074,16633.47272727273,20391.129032258064,20103.45,20027.68730650155,296.8074074074074,217.4909090909091,335.258064516129,360.75,293.87925696594425
2022-01-01,20650.783333333333,16942.763636363637,20391.129032258064,20103.45,20305.679566563467,301.05925925925925,310.27272727272725,0.0,0.0,278.0758513931888
2022-01-02,20874.68888888889,17197.654545454545,20843.83870967742,20103.45,20536.270897832816,228.79074074074074,256.0,452.7741935483871,0.0,234.77244582043343
2022-01-03,21126.962962962964,17564.127272727274,20843.83870967742,20103.45,20778.351393188856,254.70555555555555,367.58181818181816,0.0,0.0,244.20743034055727
2022-01-04,21402.37962962963,17877.636363636364,21563.645161290322,21624.6,21116.904024767802,275.4166666666667,313.8,719.9032258064516,1521.15,338.58204334365325
2022-01-05,21678.953703703704,18169.52727272727,22250.0,21981.25,21416.925696594426,278.2074074074074,292.7818181818182,686.4193548387096,356.65,301.4659442724458
2022-01-06,21961.001851851852,18375.636363636364,22547.16129032258,22325.1,21695.147058823528,282.04814814814813,206.54545454545453,297.19354838709677,343.85,278.26006191950466
2022-01-07,22237.67777777778,18637.50909090909,22802.354838709678,22647.3,21970.941176470587,276.6759259259259,263.3818181818182,255.32258064516128,322.2,275.92879256965944
2022-01-08,22468.324074074073,18865.854545454546,22802.354838709678,22820.2,22188.53560371517,241.35185185185185,229.12727272727273,0.0,172.9,226.60990712074303
2022-01-09,22692.82037037037,19001.98181818182,23090.1935483871,23008.2,22407.417956656347,224.4962962962963,137.47272727272727,287.83870967741933,188.0,218.99690402476782
2022-01-10,22907.631481481483,19215.21818181818,23467.290322580644,23143.5,22627.42105263158,214.8111111111111,215.03636363636363,377.19354838709677,135.3,220.1609907120743
2022-01-11,23091.87777777778,19400.50909090909,23537.483870967742,23314.5,22805.87306501548,194.13518518518518,188.94545454545454,70.19354838709677,171.0,187.02941176470588
2022-01-12,23307.012962962963,19538.01818181818,23630.58064516129,23460.6,23006.40557275542,215.13518518518518,138.29090909090908,93.09677419354838,146.1,200.59907120743034
2022-01-13,23481.76111111111,19631.436363636363,23733.709677419356,23609.6,23169.99535603715,181.05555555555554,94.2909090909091,103.12903225806451,149.0,168.93653250773994
2022-01-14,23642.48888888889,19739.927272727273,23826.09677419355,23757.3,23322.592879256965,162.69814814814814,108.67272727272727,92.38709677419355,147.7,154.26006191950464
2022-01-15,23778.762962962963,19820.8,23826.09677419355,23890.7,23447.521671826624,138.1037037037037,81.25454545454545,0.0,133.4,126.4907120743034
2022-01-16,23900.075925925925,19895.47272727273,23894.90322580645,24016.6,23562.486068111455,122.72777777777777,74.85454545454546,68.80645161290323,125.9,116.1625386996904
2022-01-17,24036.866666666665,19948.327272727274,24023.129032258064,24181.35,23692.585139318886,137.49814814814815,52.90909090909091,128.2258064516129,164.75,130.69504643962847
